state_fips,state,edu_staff_total,year
9,CONNECTICUT,Elementary Teachers,2023
9,CONNECTICUT,Instructional Coordinators and Supervisors to the Staff,2023
9,CONNECTICUT,Kindergarten Teachers,2023
9,CONNECTICUT,LEA Administrative Support Staff,2023
9,CONNECTICUT,LEA Administrators,2023
9,CONNECTICUT,Librarians/media specialists,2023
9,CONNECTICUT,Library/Media Support Staff,2023
9,CONNECTICUT,Missing,2023
9,CONNECTICUT,Paraprofessionals/Instructional Aides,2023
9,CONNECTICUT,Pre-kindergarten Teachers,2023
9,CONNECTICUT,School Administrative Support Staff,2023
9,CONNECTICUT,School administrators,2023
9,CONNECTICUT,School Counselors,2023
9,CONNECTICUT,School Psychologists,2023
9,CONNECTICUT,Secondary School Counselors,2023
9,CONNECTICUT,Secondary Teachers,2023
9,CONNECTICUT,Student Support Services Staff (w/o Psychology),2023
9,CONNECTICUT,Guidance Counselors,2023
9,CONNECTICUT,LEA Staff,2023
9,CONNECTICUT,Other Staff,2023
9,CONNECTICUT,School Staff,2023
9,CONNECTICUT,Teachers,2023
9,CONNECTICUT,No Category Codes,2023
10,DELAWARE,All Other Support Staff,2023
10,DELAWARE,Elementary School Counselors,2023
10,DELAWARE,Elementary Teachers,2023
10,DELAWARE,Instructional Coordinators and Supervisors to the Staff,2023
10,DELAWARE,Kindergarten Teachers,2023
10,DELAWARE,LEA Administrative Support Staff,2023
10,DELAWARE,LEA Administrators,2023
10,DELAWARE,Librarians/media specialists,2023
10,DELAWARE,Library/Media Support Staff,2023
10,DELAWARE,Missing,2023
10,DELAWARE,Paraprofessionals/Instructional Aides,2023
10,DELAWARE,Pre-kindergarten Teachers,2023
10,DELAWARE,School Administrative Support Staff,2023
10,DELAWARE,School administrators,2023
10,DELAWARE,School Counselors,2023
10,DELAWARE,School Psychologists,2023
10,DELAWARE,Secondary School Counselors,2023
10,DELAWARE,Secondary Teachers,2023
10,DELAWARE,Student Support Services Staff (w/o Psychology),2023
10,DELAWARE,Guidance Counselors,2023
10,DELAWARE,LEA Staff,2023
10,DELAWARE,Other Staff,2023
10,DELAWARE,School Staff,2023
10,DELAWARE,Teachers,2023
10,DELAWARE,No Category Codes,2023
11,DISTRICT OF COLUMBIA,All Other Support Staff,2023
11,DISTRICT OF COLUMBIA,Elementary School Counselors,2023
11,DISTRICT OF COLUMBIA,Elementary Teachers,2023
11,DISTRICT OF COLUMBIA,Instructional Coordinators and Supervisors to the Staff,2023
11,DISTRICT OF COLUMBIA,Kindergarten Teachers,2023
11,DISTRICT OF COLUMBIA,LEA Administrative Support Staff,2023
11,DISTRICT OF COLUMBIA,LEA Administrators,2023
11,DISTRICT OF COLUMBIA,Librarians/media specialists,2023
11,DISTRICT OF COLUMBIA,Library/Media Support Staff,2023
11,DISTRICT OF COLUMBIA,Missing,2023
11,DISTRICT OF COLUMBIA,Paraprofessionals/Instructional Aides,2023
11,DISTRICT OF COLUMBIA,Pre-kindergarten Teachers,2023
11,DISTRICT OF COLUMBIA,School Administrative Support Staff,2023
11,DISTRICT OF COLUMBIA,School administrators,2023
11,DISTRICT OF COLUMBIA,School Counselors,2023
11,DISTRICT OF COLUMBIA,School Psychologists,2023
11,DISTRICT OF COLUMBIA,Secondary School Counselors,2023
11,DISTRICT OF COLUMBIA,Secondary Teachers,2023
11,DISTRICT OF COLUMBIA,Student Support Services Staff (w/o Psychology),2023
11,DISTRICT OF COLUMBIA,Ungraded Teachers,2023
11,DISTRICT OF COLUMBIA,Guidance Counselors,2023
11,DISTRICT OF COLUMBIA,LEA Staff,2023
11,DISTRICT OF COLUMBIA,Other Staff,2023
11,DISTRICT OF COLUMBIA,School Staff,2023
11,DISTRICT OF COLUMBIA,Teachers,2023
11,DISTRICT OF COLUMBIA,No Category Codes,2023
12,FLORIDA,All Other Support Staff,2023
12,FLORIDA,Elementary School Counselors,2023
12,FLORIDA,Elementary Teachers,2023
12,FLORIDA,Instructional Coordinators and Supervisors to the Staff,2023
12,FLORIDA,Kindergarten Teachers,2023
12,FLORIDA,LEA Administrative Support Staff,2023
12,FLORIDA,LEA Administrators,2023
12,FLORIDA,Librarians/media specialists,2023
12,FLORIDA,Library/Media Support Staff,2023
12,FLORIDA,Missing,2023
12,FLORIDA,Paraprofessionals/Instructional Aides,2023
12,FLORIDA,Pre-kindergarten Teachers,2023
12,FLORIDA,School Administrative Support Staff,2023
12,FLORIDA,School administrators,2023
12,FLORIDA,School Counselors,2023
12,FLORIDA,School Psychologists,2023
12,FLORIDA,Secondary School Counselors,2023
12,FLORIDA,Secondary Teachers,2023
12,FLORIDA,Student Support Services Staff (w/o Psychology),2023
12,FLORIDA,Ungraded Teachers,2023
12,FLORIDA,Guidance Counselors,2023
12,FLORIDA,LEA Staff,2023
12,FLORIDA,Other Staff,2023
12,FLORIDA,School Staff,2023
12,FLORIDA,Teachers,2023
12,FLORIDA,No Category Codes,2023
13,GEORGIA,All Other Support Staff,2023
13,GEORGIA,Elementary School Counselors,2023
13,GEORGIA,Elementary Teachers,2023
13,GEORGIA,Instructional Coordinators and Supervisors to the Staff,2023
13,GEORGIA,Kindergarten Teachers,2023
13,GEORGIA,LEA Administrative Support Staff,2023
13,GEORGIA,LEA Administrators,2023
13,GEORGIA,Librarians/media specialists,2023
13,GEORGIA,Library/Media Support Staff,2023
13,GEORGIA,Missing,2023
13,GEORGIA,Paraprofessionals/Instructional Aides,2023
13,GEORGIA,Pre-kindergarten Teachers,2023
13,GEORGIA,School Administrative Support Staff,2023
13,GEORGIA,School administrators,2023
13,GEORGIA,School Counselors,2023
13,GEORGIA,School Psychologists,2023
13,GEORGIA,Secondary School Counselors,2023
13,GEORGIA,Secondary Teachers,2023
13,GEORGIA,Student Support Services Staff (w/o Psychology),2023
13,GEORGIA,Ungraded Teachers,2023
13,GEORGIA,Guidance Counselors,2023
13,GEORGIA,LEA Staff,2023
13,GEORGIA,Other Staff,2023
13,GEORGIA,School Staff,2023
13,GEORGIA,Teachers,2023
13,GEORGIA,No Category Codes,2023
15,HAWAII,All Other Support Staff,2023
15,HAWAII,Elementary School Counselors,2023
15,HAWAII,Elementary Teachers,2023
15,HAWAII,Instructional Coordinators and Supervisors to the Staff,2023
15,HAWAII,Kindergarten Teachers,2023
15,HAWAII,LEA Administrative Support Staff,2023
15,HAWAII,LEA Administrators,2023
15,HAWAII,Librarians/media specialists,2023
15,HAWAII,Library/Media Support Staff,2023
15,HAWAII,Missing,2023
15,HAWAII,Paraprofessionals/Instructional Aides,2023
15,HAWAII,Pre-kindergarten Teachers,2023
15,HAWAII,School Administrative Support Staff,2023
15,HAWAII,School administrators,2023
15,HAWAII,School Counselors,2023
15,HAWAII,School Psychologists,2023
15,HAWAII,Secondary School Counselors,2023
15,HAWAII,Secondary Teachers,2023
15,HAWAII,Student Support Services Staff (w/o Psychology),2023
15,HAWAII,Ungraded Teachers,2023
15,HAWAII,Guidance Counselors,2023
15,HAWAII,LEA Staff,2023
15,HAWAII,Other Staff,2023
15,HAWAII,School Staff,2023
15,HAWAII,Teachers,2023
15,HAWAII,No Category Codes,2023
16,IDAHO,All Other Support Staff,2023
16,IDAHO,Elementary School Counselors,2023
16,IDAHO,Elementary Teachers,2023
16,IDAHO,Instructional Coordinators and Supervisors to the Staff,2023
16,IDAHO,Kindergarten Teachers,2023
16,IDAHO,LEA Administrative Support Staff,2023
16,IDAHO,LEA Administrators,2023
16,IDAHO,Librarians/media specialists,2023
16,IDAHO,Library/Media Support Staff,2023
16,IDAHO,Missing,2023
16,IDAHO,Paraprofessionals/Instructional Aides,2023
16,IDAHO,Pre-kindergarten Teachers,2023
16,IDAHO,School Administrative Support Staff,2023
16,IDAHO,School administrators,2023
16,IDAHO,School Counselors,2023
16,IDAHO,School Psychologists,2023
16,IDAHO,Secondary School Counselors,2023
16,IDAHO,Secondary Teachers,2023
16,IDAHO,Student Support Services Staff (w/o Psychology),2023
16,IDAHO,Guidance Counselors,2023
16,IDAHO,LEA Staff,2023
16,IDAHO,Other Staff,2023
16,IDAHO,School Staff,2023
16,IDAHO,Teachers,2023
16,IDAHO,No Category Codes,2023
17,ILLINOIS,All Other Support Staff,2023
17,ILLINOIS,Elementary School Counselors,2023
17,ILLINOIS,Elementary Teachers,2023
17,ILLINOIS,Instructional Coordinators and Supervisors to the Staff,2023
17,ILLINOIS,Kindergarten Teachers,2023
17,ILLINOIS,LEA Administrative Support Staff,2023
17,ILLINOIS,LEA Administrators,2023
17,ILLINOIS,Librarians/media specialists,2023
17,ILLINOIS,Library/Media Support Staff,2023
17,ILLINOIS,Missing,2023
17,ILLINOIS,Paraprofessionals/Instructional Aides,2023
17,ILLINOIS,Pre-kindergarten Teachers,2023
17,ILLINOIS,School Administrative Support Staff,2023
17,ILLINOIS,School administrators,2023
17,ILLINOIS,School Counselors,2023
17,ILLINOIS,School Psychologists,2023
17,ILLINOIS,Secondary School Counselors,2023
17,ILLINOIS,Secondary Teachers,2023
17,ILLINOIS,Student Support Services Staff (w/o Psychology),2023
17,ILLINOIS,Guidance Counselors,2023
17,ILLINOIS,LEA Staff,2023
17,ILLINOIS,Other Staff,2023
17,ILLINOIS,School Staff,2023
17,ILLINOIS,Teachers,2023
17,ILLINOIS,No Category Codes,2023
18,INDIANA,All Other Support Staff,2023
18,INDIANA,Elementary School Counselors,2023
18,INDIANA,Elementary Teachers,2023
18,INDIANA,Instructional Coordinators and Supervisors to the Staff,2023
18,INDIANA,Kindergarten Teachers,2023
18,INDIANA,LEA Administrative Support Staff,2023
18,INDIANA,LEA Administrators,2023
18,INDIANA,Librarians/media specialists,2023
18,INDIANA,Library/Media Support Staff,2023
18,INDIANA,Missing,2023
18,INDIANA,Paraprofessionals/Instructional Aides,2023
18,INDIANA,Pre-kindergarten Teachers,2023
18,INDIANA,School Administrative Support Staff,2023
18,INDIANA,School administrators,2023
18,INDIANA,School Counselors,2023
18,INDIANA,School Psychologists,2023
18,INDIANA,Secondary School Counselors,2023
18,INDIANA,Secondary Teachers,2023
18,INDIANA,Student Support Services Staff (w/o Psychology),2023
18,INDIANA,Guidance Counselors,2023
18,INDIANA,LEA Staff,2023
18,INDIANA,Other Staff,2023
18,INDIANA,School Staff,2023
18,INDIANA,Teachers,2023
18,INDIANA,No Category Codes,2023
19,IOWA,All Other Support Staff,2023
19,IOWA,Elementary School Counselors,2023
19,IOWA,Elementary Teachers,2023
19,IOWA,Instructional Coordinators and Supervisors to the Staff,2023
19,IOWA,Kindergarten Teachers,2023
19,IOWA,LEA Administrative Support Staff,2023
19,IOWA,LEA Administrators,2023
19,IOWA,Librarians/media specialists,2023
19,IOWA,Library/Media Support Staff,2023
19,IOWA,Missing,2023
19,IOWA,Paraprofessionals/Instructional Aides,2023
19,IOWA,Pre-kindergarten Teachers,2023
19,IOWA,School Administrative Support Staff,2023
19,IOWA,School administrators,2023
19,IOWA,School Counselors,2023
19,IOWA,School Psychologists,2023
19,IOWA,Secondary School Counselors,2023
19,IOWA,Secondary Teachers,2023
19,IOWA,Student Support Services Staff (w/o Psychology),2023
19,IOWA,Guidance Counselors,2023
19,IOWA,LEA Staff,2023
19,IOWA,Other Staff,2023
19,IOWA,School Staff,2023
19,IOWA,Teachers,2023
19,IOWA,No Category Codes,2023
20,KANSAS,All Other Support Staff,2023
20,KANSAS,Elementary School Counselors,2023
20,KANSAS,Elementary Teachers,2023
20,KANSAS,Instructional Coordinators and Supervisors to the Staff,2023
20,KANSAS,Kindergarten Teachers,2023
20,KANSAS,LEA Administrative Support Staff,2023
20,KANSAS,LEA Administrators,2023
20,KANSAS,Librarians/media specialists,2023
20,KANSAS,Library/Media Support Staff,2023
20,KANSAS,Missing,2023
20,KANSAS,Paraprofessionals/Instructional Aides,2023
20,KANSAS,Pre-kindergarten Teachers,2023
20,KANSAS,School Administrative Support Staff,2023
20,KANSAS,School administrators,2023
20,KANSAS,School Counselors,2023
20,KANSAS,School Psychologists,2023
20,KANSAS,Secondary School Counselors,2023
20,KANSAS,Secondary Teachers,2023
20,KANSAS,Student Support Services Staff (w/o Psychology),2023
20,KANSAS,Guidance Counselors,2023
20,KANSAS,LEA Staff,2023
20,KANSAS,Other Staff,2023
20,KANSAS,School Staff,2023
20,KANSAS,Teachers,2023
20,KANSAS,No Category Codes,2023
21,KENTUCKY,All Other Support Staff,2023
21,KENTUCKY,Elementary School Counselors,2023
21,KENTUCKY,Elementary Teachers,2023
21,KENTUCKY,Instructional Coordinators and Supervisors to the Staff,2023
21,KENTUCKY,Kindergarten Teachers,2023
21,KENTUCKY,LEA Administrative Support Staff,2023
21,KENTUCKY,LEA Administrators,2023
21,KENTUCKY,Librarians/media specialists,2023
21,KENTUCKY,Library/Media Support Staff,2023
21,KENTUCKY,Missing,2023
21,KENTUCKY,Paraprofessionals/Instructional Aides,2023
21,KENTUCKY,Pre-kindergarten Teachers,2023
21,KENTUCKY,School Administrative Support Staff,2023
21,KENTUCKY,School administrators,2023
21,KENTUCKY,School Counselors,2023
21,KENTUCKY,School Psychologists,2023
21,KENTUCKY,Secondary School Counselors,2023
21,KENTUCKY,Secondary Teachers,2023
21,KENTUCKY,Student Support Services Staff (w/o Psychology),2023
21,KENTUCKY,Ungraded Teachers,2023
21,KENTUCKY,Guidance Counselors,2023
21,KENTUCKY,LEA Staff,2023
21,KENTUCKY,Other Staff,2023
21,KENTUCKY,School Staff,2023
21,KENTUCKY,Teachers,2023
21,KENTUCKY,No Category Codes,2023
22,LOUISIANA,All Other Support Staff,2023
22,LOUISIANA,Elementary School Counselors,2023
22,LOUISIANA,Elementary Teachers,2023
22,LOUISIANA,Instructional Coordinators and Supervisors to the Staff,2023
22,LOUISIANA,Kindergarten Teachers,2023
22,LOUISIANA,LEA Administrative Support Staff,2023
22,LOUISIANA,LEA Administrators,2023
22,LOUISIANA,Librarians/media specialists,2023
22,LOUISIANA,Library/Media Support Staff,2023
22,LOUISIANA,Missing,2023
22,LOUISIANA,Paraprofessionals/Instructional Aides,2023
22,LOUISIANA,Pre-kindergarten Teachers,2023
22,LOUISIANA,School Administrative Support Staff,2023
22,LOUISIANA,School administrators,2023
22,LOUISIANA,School Counselors,2023
22,LOUISIANA,School Psychologists,2023
22,LOUISIANA,Secondary School Counselors,2023
22,LOUISIANA,Secondary Teachers,2023
22,LOUISIANA,Student Support Services Staff (w/o Psychology),2023
22,LOUISIANA,Ungraded Teachers,2023
22,LOUISIANA,Guidance Counselors,2023
22,LOUISIANA,LEA Staff,2023
22,LOUISIANA,Other Staff,2023
22,LOUISIANA,School Staff,2023
22,LOUISIANA,Teachers,2023
22,LOUISIANA,No Category Codes,2023
23,MAINE,All Other Support Staff,2023
23,MAINE,Elementary School Counselors,2023
23,MAINE,Elementary Teachers,2023
23,MAINE,Instructional Coordinators and Supervisors to the Staff,2023
23,MAINE,Kindergarten Teachers,2023
23,MAINE,LEA Administrative Support Staff,2023
23,MAINE,LEA Administrators,2023
23,MAINE,Librarians/media specialists,2023
23,MAINE,Library/Media Support Staff,2023
23,MAINE,Missing,2023
23,MAINE,Paraprofessionals/Instructional Aides,2023
23,MAINE,Pre-kindergarten Teachers,2023
23,MAINE,School Administrative Support Staff,2023
23,MAINE,School administrators,2023
23,MAINE,School Counselors,2023
23,MAINE,School Psychologists,2023
23,MAINE,Secondary School Counselors,2023
23,MAINE,Secondary Teachers,2023
23,MAINE,Student Support Services Staff (w/o Psychology),2023
23,MAINE,Ungraded Teachers,2023
23,MAINE,Guidance Counselors,2023
23,MAINE,LEA Staff,2023
23,MAINE,Other Staff,2023
23,MAINE,School Staff,2023
23,MAINE,Teachers,2023
23,MAINE,No Category Codes,2023
24,MARYLAND,All Other Support Staff,2023
24,MARYLAND,Elementary School Counselors,2023
24,MARYLAND,Elementary Teachers,2023
24,MARYLAND,Instructional Coordinators and Supervisors to the Staff,2023
24,MARYLAND,Kindergarten Teachers,2023
24,MARYLAND,LEA Administrative Support Staff,2023
24,MARYLAND,LEA Administrators,2023
24,MARYLAND,Librarians/media specialists,2023
24,MARYLAND,Library/Media Support Staff,2023
24,MARYLAND,Missing,2023
24,MARYLAND,Paraprofessionals/Instructional Aides,2023
24,MARYLAND,Pre-kindergarten Teachers,2023
24,MARYLAND,School Administrative Support Staff,2023
24,MARYLAND,School administrators,2023
24,MARYLAND,School Counselors,2023
24,MARYLAND,School Psychologists,2023
24,MARYLAND,Secondary School Counselors,2023
24,MARYLAND,Secondary Teachers,2023
24,MARYLAND,Student Support Services Staff (w/o Psychology),2023
24,MARYLAND,Guidance Counselors,2023
24,MARYLAND,LEA Staff,2023
24,MARYLAND,Other Staff,2023
24,MARYLAND,School Staff,2023
24,MARYLAND,Teachers,2023
24,MARYLAND,No Category Codes,2023
25,MASSACHUSETTS,All Other Support Staff,2023
25,MASSACHUSETTS,Elementary School Counselors,2023
25,MASSACHUSETTS,Elementary Teachers,2023
25,MASSACHUSETTS,Instructional Coordinators and Supervisors to the Staff,2023
25,MASSACHUSETTS,Kindergarten Teachers,2023
25,MASSACHUSETTS,LEA Administrative Support Staff,2023
25,MASSACHUSETTS,LEA Administrators,2023
25,MASSACHUSETTS,Librarians/media specialists,2023
25,MASSACHUSETTS,Library/Media Support Staff,2023
25,MASSACHUSETTS,Missing,2023
25,MASSACHUSETTS,Paraprofessionals/Instructional Aides,2023
25,MASSACHUSETTS,Pre-kindergarten Teachers,2023
25,MASSACHUSETTS,School Administrative Support Staff,2023
25,MASSACHUSETTS,School administrators,2023
25,MASSACHUSETTS,School Counselors,2023
25,MASSACHUSETTS,School Psychologists,2023
25,MASSACHUSETTS,Secondary School Counselors,2023
25,MASSACHUSETTS,Secondary Teachers,2023
25,MASSACHUSETTS,Student Support Services Staff (w/o Psychology),2023
25,MASSACHUSETTS,Guidance Counselors,2023
25,MASSACHUSETTS,LEA Staff,2023
25,MASSACHUSETTS,Other Staff,2023
25,MASSACHUSETTS,School Staff,2023
25,MASSACHUSETTS,Teachers,2023
25,MASSACHUSETTS,No Category Codes,2023
26,MICHIGAN,All Other Support Staff,2023
26,MICHIGAN,Elementary School Counselors,2023
26,MICHIGAN,Elementary Teachers,2023
26,MICHIGAN,Instructional Coordinators and Supervisors to the Staff,2023
26,MICHIGAN,Kindergarten Teachers,2023
26,MICHIGAN,LEA Administrative Support Staff,2023
26,MICHIGAN,LEA Administrators,2023
26,MICHIGAN,Librarians/media specialists,2023
26,MICHIGAN,Library/Media Support Staff,2023
26,MICHIGAN,Missing,2023
26,MICHIGAN,Paraprofessionals/Instructional Aides,2023
26,MICHIGAN,Pre-kindergarten Teachers,2023
26,MICHIGAN,School Administrative Support Staff,2023
26,MICHIGAN,School administrators,2023
26,MICHIGAN,School Counselors,2023
26,MICHIGAN,School Psychologists,2023
26,MICHIGAN,Secondary School Counselors,2023
26,MICHIGAN,Secondary Teachers,2023
26,MICHIGAN,Student Support Services Staff (w/o Psychology),2023
26,MICHIGAN,Ungraded Teachers,2023
26,MICHIGAN,Guidance Counselors,2023
26,MICHIGAN,LEA Staff,2023
26,MICHIGAN,Other Staff,2023
26,MICHIGAN,School Staff,2023
26,MICHIGAN,Teachers,2023
26,MICHIGAN,No Category Codes,2023
27,MINNESOTA,All Other Support Staff,2023
27,MINNESOTA,Elementary School Counselors,2023
27,MINNESOTA,Elementary Teachers,2023
27,MINNESOTA,Instructional Coordinators and Supervisors to the Staff,2023
27,MINNESOTA,Kindergarten Teachers,2023
27,MINNESOTA,LEA Administrative Support Staff,2023
27,MINNESOTA,LEA Administrators,2023
27,MINNESOTA,Librarians/media specialists,2023
27,MINNESOTA,Library/Media Support Staff,2023
27,MINNESOTA,Missing,2023
27,MINNESOTA,Paraprofessionals/Instructional Aides,2023
27,MINNESOTA,Pre-kindergarten Teachers,2023
27,MINNESOTA,School Administrative Support Staff,2023
27,MINNESOTA,School administrators,2023
27,MINNESOTA,School Counselors,2023
27,MINNESOTA,School Psychologists,2023
27,MINNESOTA,Secondary School Counselors,2023
27,MINNESOTA,Secondary Teachers,2023
27,MINNESOTA,Student Support Services Staff (w/o Psychology),2023
27,MINNESOTA,Ungraded Teachers,2023
27,MINNESOTA,Guidance Counselors,2023
27,MINNESOTA,LEA Staff,2023
27,MINNESOTA,Other Staff,2023
27,MINNESOTA,School Staff,2023
27,MINNESOTA,Teachers,2023
27,MINNESOTA,No Category Codes,2023
28,MISSISSIPPI,All Other Support Staff,2023
28,MISSISSIPPI,Elementary School Counselors,2023
28,MISSISSIPPI,Elementary Teachers,2023
28,MISSISSIPPI,Instructional Coordinators and Supervisors to the Staff,2023
28,MISSISSIPPI,Kindergarten Teachers,2023
28,MISSISSIPPI,LEA Administrative Support Staff,2023
28,MISSISSIPPI,LEA Administrators,2023
28,MISSISSIPPI,Librarians/media specialists,2023
28,MISSISSIPPI,Library/Media Support Staff,2023
28,MISSISSIPPI,Missing,2023
28,MISSISSIPPI,Paraprofessionals/Instructional Aides,2023
28,MISSISSIPPI,Pre-kindergarten Teachers,2023
28,MISSISSIPPI,School Administrative Support Staff,2023
28,MISSISSIPPI,School administrators,2023
28,MISSISSIPPI,School Counselors,2023
28,MISSISSIPPI,School Psychologists,2023
28,MISSISSIPPI,Secondary School Counselors,2023
28,MISSISSIPPI,Secondary Teachers,2023
28,MISSISSIPPI,Student Support Services Staff (w/o Psychology),2023
28,MISSISSIPPI,Ungraded Teachers,2023
28,MISSISSIPPI,Guidance Counselors,2023
28,MISSISSIPPI,LEA Staff,2023
28,MISSISSIPPI,Other Staff,2023
28,MISSISSIPPI,School Staff,2023
28,MISSISSIPPI,Teachers,2023
28,MISSISSIPPI,No Category Codes,2023
29,MISSOURI,All Other Support Staff,2023
29,MISSOURI,Elementary School Counselors,2023
29,MISSOURI,Elementary Teachers,2023
29,MISSOURI,Instructional Coordinators and Supervisors to the Staff,2023
29,MISSOURI,Kindergarten Teachers,2023
29,MISSOURI,LEA Administrative Support Staff,2023
29,MISSOURI,LEA Administrators,2023
29,MISSOURI,Librarians/media specialists,2023
29,MISSOURI,Library/Media Support Staff,2023
29,MISSOURI,Missing,2023
29,MISSOURI,Paraprofessionals/Instructional Aides,2023
29,MISSOURI,Pre-kindergarten Teachers,2023
29,MISSOURI,School Administrative Support Staff,2023
29,MISSOURI,School administrators,2023
29,MISSOURI,School Counselors,2023
29,MISSOURI,School Psychologists,2023
29,MISSOURI,Secondary School Counselors,2023
29,MISSOURI,Secondary Teachers,2023
29,MISSOURI,Student Support Services Staff (w/o Psychology),2023
29,MISSOURI,Guidance Counselors,2023
29,MISSOURI,LEA Staff,2023
29,MISSOURI,Other Staff,2023
29,MISSOURI,School Staff,2023
29,MISSOURI,Teachers,2023
29,MISSOURI,No Category Codes,2023
30,MONTANA,All Other Support Staff,2023
30,MONTANA,Elementary School Counselors,2023
30,MONTANA,Elementary Teachers,2023
30,MONTANA,Instructional Coordinators and Supervisors to the Staff,2023
30,MONTANA,Kindergarten Teachers,2023
30,MONTANA,LEA Administrative Support Staff,2023
30,MONTANA,LEA Administrators,2023
30,MONTANA,Librarians/media specialists,2023
30,MONTANA,Library/Media Support Staff,2023
30,MONTANA,Missing,2023
30,MONTANA,Paraprofessionals/Instructional Aides,2023
30,MONTANA,Pre-kindergarten Teachers,2023
30,MONTANA,School Administrative Support Staff,2023
30,MONTANA,School administrators,2023
30,MONTANA,School Counselors,2023
30,MONTANA,School Psychologists,2023
30,MONTANA,Secondary School Counselors,2023
30,MONTANA,Secondary Teachers,2023
30,MONTANA,Student Support Services Staff (w/o Psychology),2023
30,MONTANA,Ungraded Teachers,2023
30,MONTANA,Guidance Counselors,2023
30,MONTANA,LEA Staff,2023
30,MONTANA,Other Staff,2023
30,MONTANA,School Staff,2023
30,MONTANA,Teachers,2023
30,MONTANA,No Category Codes,2023
31,NEBRASKA,All Other Support Staff,2023
31,NEBRASKA,Elementary School Counselors,2023
31,NEBRASKA,Elementary Teachers,2023
31,NEBRASKA,Instructional Coordinators and Supervisors to the Staff,2023
31,NEBRASKA,Kindergarten Teachers,2023
31,NEBRASKA,LEA Administrative Support Staff,2023
31,NEBRASKA,LEA Administrators,2023
31,NEBRASKA,Librarians/media specialists,2023
31,NEBRASKA,Library/Media Support Staff,2023
31,NEBRASKA,Missing,2023
31,NEBRASKA,Paraprofessionals/Instructional Aides,2023
31,NEBRASKA,Pre-kindergarten Teachers,2023
31,NEBRASKA,School Administrative Support Staff,2023
31,NEBRASKA,School administrators,2023
31,NEBRASKA,School Counselors,2023
31,NEBRASKA,School Psychologists,2023
31,NEBRASKA,Secondary School Counselors,2023
31,NEBRASKA,Secondary Teachers,2023
31,NEBRASKA,Student Support Services Staff (w/o Psychology),2023
31,NEBRASKA,Guidance Counselors,2023
31,NEBRASKA,LEA Staff,2023
31,NEBRASKA,Other Staff,2023
31,NEBRASKA,School Staff,2023
31,NEBRASKA,Teachers,2023
31,NEBRASKA,No Category Codes,2023
32,NEVADA,All Other Support Staff,2023
32,NEVADA,Elementary School Counselors,2023
32,NEVADA,Elementary Teachers,2023
32,NEVADA,Instructional Coordinators and Supervisors to the Staff,2023
32,NEVADA,Kindergarten Teachers,2023
32,NEVADA,LEA Administrative Support Staff,2023
32,NEVADA,LEA Administrators,2023
32,NEVADA,Librarians/media specialists,2023
32,NEVADA,Library/Media Support Staff,2023
32,NEVADA,Missing,2023
32,NEVADA,Paraprofessionals/Instructional Aides,2023
32,NEVADA,Pre-kindergarten Teachers,2023
32,NEVADA,School Administrative Support Staff,2023
32,NEVADA,School administrators,2023
32,NEVADA,School Counselors,2023
32,NEVADA,School Psychologists,2023
32,NEVADA,Secondary School Counselors,2023
32,NEVADA,Secondary Teachers,2023
32,NEVADA,Student Support Services Staff (w/o Psychology),2023
32,NEVADA,Ungraded Teachers,2023
32,NEVADA,Guidance Counselors,2023
32,NEVADA,LEA Staff,2023
32,NEVADA,Other Staff,2023
32,NEVADA,School Staff,2023
32,NEVADA,Teachers,2023
32,NEVADA,No Category Codes,2023
33,NEW HAMPSHIRE,All Other Support Staff,2023
33,NEW HAMPSHIRE,Elementary School Counselors,2023
33,NEW HAMPSHIRE,Elementary Teachers,2023
33,NEW HAMPSHIRE,Instructional Coordinators and Supervisors to the Staff,2023
33,NEW HAMPSHIRE,Kindergarten Teachers,2023
33,NEW HAMPSHIRE,LEA Administrative Support Staff,2023
33,NEW HAMPSHIRE,LEA Administrators,2023
33,NEW HAMPSHIRE,Librarians/media specialists,2023
33,NEW HAMPSHIRE,Library/Media Support Staff,2023
33,NEW HAMPSHIRE,Missing,2023
33,NEW HAMPSHIRE,Paraprofessionals/Instructional Aides,2023
33,NEW HAMPSHIRE,Pre-kindergarten Teachers,2023
33,NEW HAMPSHIRE,School Administrative Support Staff,2023
33,NEW HAMPSHIRE,School administrators,2023
33,NEW HAMPSHIRE,School Counselors,2023
33,NEW HAMPSHIRE,School Psychologists,2023
33,NEW HAMPSHIRE,Secondary School Counselors,2023
33,NEW HAMPSHIRE,Secondary Teachers,2023
33,NEW HAMPSHIRE,Student Support Services Staff (w/o Psychology),2023
33,NEW HAMPSHIRE,Guidance Counselors,2023
33,NEW HAMPSHIRE,LEA Staff,2023
33,NEW HAMPSHIRE,Other Staff,2023
33,NEW HAMPSHIRE,School Staff,2023
33,NEW HAMPSHIRE,Teachers,2023
33,NEW HAMPSHIRE,No Category Codes,2023
34,NEW JERSEY,All Other Support Staff,2023
34,NEW JERSEY,Elementary School Counselors,2023
34,NEW JERSEY,Elementary Teachers,2023
34,NEW JERSEY,Instructional Coordinators and Supervisors to the Staff,2023
34,NEW JERSEY,Kindergarten Teachers,2023
34,NEW JERSEY,LEA Administrative Support Staff,2023
34,NEW JERSEY,LEA Administrators,2023
34,NEW JERSEY,Librarians/media specialists,2023
34,NEW JERSEY,Library/Media Support Staff,2023
34,NEW JERSEY,Missing,2023
